City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
587,Cotonou,BJ,2023-02-20 21:58:07,6.3654,2.4183,84.18,84,59,9.22
588,Portel,BR,2023-02-20 21:59:32,-1.9356,-50.8211,75.87,87,96,1.41
589,Inhambane,MZ,2023-02-20 21:59:33,-23.865,35.3833,81.36,82,100,10.98
590,Neuquen,AR,2023-02-20 21:59:33,-38.9516,-68.0591,87.69,27,0,4.61
591,Rio Grande,BR,2023-02-20 21:59:33,-32.035,-52.0986,77.11,79,100,16.87
592,Padang,ID,2023-02-20 21:59:34,-0.9492,100.3543,76.68,84,100,3.29
593,Sydney Mines,CA,2023-02-20 21:59:34,46.2367,-60.2177,46.0,96,100,18.41
594,Sars,RU,2023-02-20 22:00:35,56.5502,57.1366,9.93,95,100,10.0
595,Trogir,HR,2023-02-20 22:00:35,43.5125,16.2517,51.85,87,0,10.36
596,Surt,LY,2023-02-20 22:00:36,31.2089,16.5887,58.05,63,0,3.65
597,Mandera,KE,2023-02-20 22:00:36,3.9366,41.867,79.0,15,17,8.1
598,Catamarca,AR,2023-02-20 21:57:25,-28.4696,-65.7852,81.77,43,77,11.01
599,Malveira,PT,2023-02-20 22:00:38,38.9321,-9.2578,56.75,77,20,1.14
600,Kismayo,SO,2023-02-20 22:00:38,-0.3582,42.5454,77.25,81,100,15.88
601,Puerto Narino,CO,2023-02-20 22:00:39,-3.7703,-70.3831,77.16,92,87,2.15
602,Koslan,RU,2023-02-20 22:00:39,63.4564,48.8989,-6.43,100,100,4.45
603,Plettenberg Bay,ZA,2023-02-20 22:00:40,-34.0527,23.3716,59.11,73,44,19.17
604,Pimentel,PE,2023-02-20 22:00:40,-6.8367,-79.9342,82.69,61,0,19.57
605,Troy,US,2023-02-20 22:00:40,42.6056,-83.1499,45.57,48,75,3.0
606,Kisangani,CD,2023-02-20 22:00:41,0.5167,25.2,77.47,39,100,2.68
607,Knysna,ZA,2023-02-20 22:00:41,-34.0363,23.0471,60.04,71,37,19.3
608,Celinac,BA,2023-02-20 22:00:42,44.7228,17.3278,41.67,80,54,5.5
609,Sept-Iles,CA,2023-02-20 21:56:16,50.2001,-66.3821,32.52,93,75,4.61
610,Am Timan,TD,2023-02-20 22:00:42,11.0297,20.2827,80.28,15,87,6.35
611,Huarmey,PE,2023-02-20 22:00:43,-10.0681,-78.1522,77.11,80,70,9.31
612,Rio Verde De Mato Grosso,BR,2023-02-20 22:00:44,-18.9181,-54.8442,70.3,96,100,5.44
613,Astara,AZ,2023-02-20 22:00:44,38.5,48.6667,52.5,49,62,13.51
614,Pozoblanco,ES,2023-02-20 22:00:45,38.3791,-4.8483,49.5,62,100,4.52
615,Kaniama,CD,2023-02-20 22:00:45,-7.5667,24.1833,64.71,95,98,2.3
616,Stephenville Crossing,CA,2023-02-20 22:00:46,48.5,-58.4318,37.53,87,100,16.11
617,Doha,QA,2023-02-20 21:59:22,25.2867,51.5333,62.58,55,0,11.5
618,Guarumal,PA,2023-02-20 22:00:46,8.35,-82.5333,96.89,26,20,21.85
619,Karema,TZ,2023-02-20 22:00:47,-6.8205,30.4389,70.75,87,100,4.38
620,Alanya,TR,2023-02-20 22:00:47,36.5438,31.9998,54.84,65,1,5.3
621,Madarounfa,NE,2023-02-20 22:00:48,13.3087,7.156,71.06,17,0,10.04
622,Garissa,KE,2023-02-20 22:00:48,-0.4536,39.6401,78.15,63,100,11.12
623,Parana,AR,2023-02-20 22:00:49,-31.732,-60.5238,87.57,31,3,6.38
624,Manoharpur,IN,2023-02-20 22:00:49,27.3,75.95,66.27,19,82,5.88
625,Annau,TM,2023-02-20 22:00:51,37.8876,58.516,44.1,57,1,4.61
626,Pontefract,GB,2023-02-20 22:00:51,53.6911,-1.3127,51.85,77,69,7.0
627,Argentan,FR,2023-02-20 22:00:52,48.75,-0.0167,43.23,83,70,1.52
628,Linhares,BR,2023-02-20 22:00:52,-19.3911,-40.0722,74.61,82,12,4.43
629,Concepcion,CL,2023-02-20 22:00:53,-36.827,-73.0498,69.6,49,0,17.27
630,Bardiyah,LY,2023-02-20 22:00:53,31.7561,25.0865,57.04,76,53,9.73
631,Coihueco,CL,2023-02-20 22:00:54,-36.6167,-71.8333,86.74,16,0,9.22
632,Khorramshahr,IR,2023-02-20 22:00:54,30.4397,48.1664,53.56,58,0,4.61
633,Elbistan,TR,2023-02-20 22:00:55,38.2059,37.1983,32.36,97,97,1.36
634,Eydhafushi,MV,2023-02-20 22:00:55,5.1033,73.0708,80.53,74,30,9.8
635,Molchanovo,RU,2023-02-20 22:00:56,57.5817,83.7692,-2.96,100,100,3.53
636,Kahramanmaras,TR,2023-02-20 22:00:56,38.0,37.0,30.79,98,88,2.28
637,Oshnaviyeh,IR,2023-02-20 22:00:58,37.0397,45.0983,30.33,82,6,9.37
638,Port Hawkesbury,CA,2023-02-20 22:00:59,45.6169,-61.3485,46.9,98,100,14.97
639,Lieksa,FI,2023-02-20 22:02:00,63.3167,30.0167,4.86,94,100,8.25
640,Syracuse,IT,2023-02-20 22:02:00,37.0881,15.2792,50.32,76,0,3.22
641,Los Andes,CL,2023-02-20 22:02:01,-32.8337,-70.5983,87.01,27,33,8.88
642,Anloga,GH,2023-02-20 22:02:01,5.7947,0.8973,81.52,80,87,8.03
643,Fasa,IR,2023-02-20 22:02:02,28.9383,53.6482,40.24,65,0,0.0
644,Panyutyne,UA,2023-02-20 22:02:02,48.9333,36.2833,31.46,70,100,16.75
645,Mumford,GH,2023-02-20 22:02:03,5.2618,-0.759,79.43,87,86,7.14
646,Villanueva De Cordoba,ES,2023-02-20 22:02:04,38.3228,-4.6287,49.33,64,98,2.53
647,Porbandar,IN,2023-02-20 22:02:04,21.6422,69.6093,71.35,81,6,7.4
648,Bodden Town,KY,2023-02-20 22:02:05,19.2833,-81.25,84.2,70,40,12.66
649,Siva,EG,2023-02-20 22:02:06,29.2041,25.5195,57.72,47,0,7.07
650,Bembereke,BJ,2023-02-20 22:02:06,10.2283,2.6634,77.04,16,0,5.5
651,Maceio,BR,2023-02-20 22:02:07,-9.6658,-35.7353,78.24,83,0,4.61
652,Kindu,CD,2023-02-20 22:02:07,-2.95,25.95,71.31,98,100,2.1
653,Halifax,CA,2023-02-20 21:57:59,44.6453,-63.5724,48.09,95,100,19.57
654,Vilcun,CL,2023-02-20 22:02:08,-38.65,-72.2333,72.34,19,69,9.06
655,Tamandare,BR,2023-02-20 22:02:09,-8.7597,-35.1047,79.61,73,100,7.31
656,Mahanoro,MG,2023-02-20 22:02:10,-19.9,48.8,77.88,83,73,8.57
657,Bonavista,CA,2023-02-20 22:02:11,48.6499,-53.1147,30.54,84,100,29.24
658,Rundu,NA,2023-02-20 22:02:11,-17.9333,19.7667,68.47,35,98,5.08
659,Somerset East,ZA,2023-02-20 22:02:12,-32.7217,25.588,60.55,63,67,16.04
660,Rupea,RO,2023-02-20 22:02:12,46.0333,25.2167,39.88,82,85,18.92
661,Vallenar,CL,2023-02-20 22:02:13,-28.5708,-70.7581,81.95,36,100,7.81
662,Gangapur,IN,2023-02-20 22:02:13,26.4833,76.7167,69.6,20,40,7.81
663,Izhma,RU,2023-02-20 22:02:14,65.0083,53.9113,-17.46,100,100,2.17
664,Oistins,BB,2023-02-20 22:01:54,13.0667,-59.5333,78.89,61,20,19.57
665,Tibacuy,CO,2023-02-20 22:02:14,4.3511,-72.4564,94.08,22,99,11.21
666,Yol,IN,2023-02-20 22:02:15,32.1667,76.2,60.62,57,70,10.33
667,Haradok,BY,2023-02-20 22:02:16,55.4624,29.9816,26.38,97,100,10.83
668,Uhlove,UA,2023-02-20 22:02:16,44.8215,33.6045,43.02,64,81,19.95
669,Wladyslawowo,PL,2023-02-20 22:02:17,54.7909,18.4009,45.93,78,100,34.65
670,Niteroi,BR,2023-02-20 22:02:17,-22.8833,-43.1036,85.89,69,20,12.66
671,Raver,IN,2023-02-20 22:02:18,21.25,76.0333,73.99,18,0,2.82
672,Ipu,BR,2023-02-20 22:02:18,-4.3222,-40.7108,77.43,57,100,4.63
673,San Rafael,AR,2023-02-20 22:02:19,-34.6177,-68.3301,85.46,19,10,14.74
674,Edewecht,DE,2023-02-20 22:02:19,53.1333,7.9833,50.13,91,100,17.58
675,Santa Isabel Do Rio Negro,BR,2023-02-20 22:02:20,-0.4139,-65.0192,72.45,99,100,0.18
676,Larkana,PK,2023-02-20 22:00:42,27.5551,68.2141,69.35,19,0,8.48
677,Ust-Kulom,RU,2023-02-20 22:02:21,61.6864,53.6902,-9.08,100,100,4.27
678,Ballina,AU,2023-02-20 22:02:21,-28.8667,153.5667,72.01,99,100,6.67
679,Tambacounda,SN,2023-02-20 22:02:22,13.7539,-13.7586,89.65,22,37,4.61
680,Shelbyville,US,2023-02-20 21:58:01,35.4834,-86.4603,67.01,67,75,11.5
681,Greven,DE,2023-02-20 22:02:22,52.0936,7.594,48.22,91,75,13.8
682,Staraya Poltavka,RU,2023-02-20 22:02:23,50.4772,46.4814,22.08,94,100,10.22
683,Amapa,BR,2023-02-20 22:02:23,1.0,-52.0,73.09,96,90,1.63
684,Diego De Almagro,CL,2023-02-20 22:02:24,-26.3667,-70.05,78.89,35,76,11.72
685,Koubia,GN,2023-02-20 22:03:25,11.5833,-11.9,74.59,16,6,1.5
686,Puerto Colombia,CO,2023-02-20 22:03:26,10.9878,-74.9547,82.49,78,0,25.39
687,Matay,EG,2023-02-20 22:03:26,28.419,30.7792,55.74,63,0,15.61
688,Mana,GF,2023-02-20 22:03:27,5.6592,-53.7767,75.18,87,48,9.91
